time,n_source,od,fluorescence,phi,growth_rate,production_rate
8.788055556,Glu caa,0.906316667,68.33333333,75.40356034,0.005711069,2.646188787
9.062777778,Glu caa,0.908166667,69.5,76.53587127,0.008378031,2.029313265
9.3375,Glu caa,0.910466667,70.33333333,77.24755964,0.010603896,1.99786835
9.611944444,Glu caa,0.913966667,70,76.59188174,0.012574212,2.005175313
9.886666667,Glu caa,0.9168,70.66666667,77.08780363,0.020287479,3.928449342
10.16138889,Glu caa,0.9193,72,78.32996387,0.00974616,2.012583526
10.43583333,Glu caa,0.924666667,72.5,78.42350076,0.023603345,1.281528074
10.71055556,Glu caa,0.926983333,72.66666667,78.39557589,0.019508805,3.905770263
10.98527778,Glu caa,0.93325,73.16666667,78.420262,0.029505876,1.979659094
11.25972222,Glu caa,0.936883333,73.83333333,78.81091139,0.013253062,2.58490704
11.53444444,Glu caa,0.941983333,74.83333333,79.44996065,0.024681376,2.578780088
11.80916667,Glu caa,0.946216667,75.16666667,79.44740424,0.00606634,3.873289506
12.08361111,Glu caa,0.953183333,76.16666667,79.90621857,0.008433123,2.535376601
12.35833333,Glu caa,0.956133333,77.16666667,80.70582389,0.016227117,2.517867083
12.63305556,Glu caa,0.959483333,77.5,80.78544854,0.016107838,3.803076304
12.9075,Glu caa,0.96265,78.16666667,81.20821476,0.01085718,1.883476549
13.18222222,Glu caa,0.966866667,78.83333333,81.53654551,0.010965634,3.761870517
13.45694444,Glu caa,0.972866667,79.33333333,81.54515259,0.011297024,1.289440455
13.73138889,Glu caa,0.974216667,80.66666667,82.8003719,0.010073348,3.092963503
14.00611111,Glu caa,0.978233333,81.16666667,82.97801412,0.007755093,1.88224777
14.28083333,Glu caa,0.98155,82.5,84.0486342,0.009736032,3.085375486
14.55527778,Glu caa,0.98375,83,84.366206,0.007109423,1.847756941
14.83,Glu caa,0.986716667,83.33333333,84.45729157,0.010433407,3.080984377
15.10472222,Glu caa,0.988566667,84,84.97692228,0.007929971,0.017887704
15.37916667,Glu caa,0.990983333,84.33333333,85.10333329,0.007332359,4.278314207
15.65388889,Glu caa,0.991616667,84.83333333,85.55529527,0.009958623,1.206233376
15.92861111,Glu caa,0.994583333,86,86.47242243,0.006519471,1.225501093
16.20305556,Glu caa,0.997016667,86.33333333,86.59953248,0.008814166,5.448982009
16.47777778,Glu caa,0.998483333,86.66666667,86.80124386,0.018333527,22.41677635
16.75222222,Glu caa,1.001933333,87.5,87.33297419,0.022229793,41.08808405
17.02694444,Glu caa,1.003266667,88.33333333,88.0510639,0.032480242,49.42100886
17.30166667,Glu caa,1.004416667,88.83333333,88.44279633,0.051859579,59.68049441
