time,n_source,od,fluorescence,phi,growth_rate,production_rate,od_se,fluorescence_se,phi_se,growth_rate_se,production_rate_se
5.479722222,Glu,0.442866667,1297.333333,2928.781025,0.19598004,295.4166124,0.010049433,38.08032446,32.28024122,0.007696815,53.98631982
5.822222222,Glu,0.479233333,1405.333333,2932.342734,0.15945284,382.091667,0.009370225,30.01296016,15.77798346,0.020832707,8.564753009
6.164722222,Glu,0.515666667,1467,2844.317487,0.119449324,307.6837238,0.012985162,42.72391992,12.93721021,0.004155113,57.62445506
6.507222222,Glu,0.5399,1547.333333,2865.4417,0.120484176,412.657024,0.011923227,51.06966919,56.84399505,0.009769233,4.915620962
6.849444444,Glu,0.565633333,1579.666667,2791.561804,0.080491181,198.3635613,0.012410524,51.52453569,33.55885714,0.014150154,67.29840539
7.191944444,Glu,0.5965,1647,2760.555478,0.102518361,389.4401684,0.013928029,48.5008591,28.94790105,0.002420117,93.83919658
7.534444444,Glu,0.6213,1707.666667,2747.090272,0.062178639,192.4897954,0.012446686,57.08862506,36.23165248,0.053566644,141.4966868
7.876944444,Glu,0.643166667,1768.666667,2748.03656,0.085494595,79.04228239,0.011477853,66.66916662,54.06788209,0.011651767,98.00694827
8.219444444,Glu,0.662133333,1831,2763.458544,0.102272333,54.44182939,0.010246354,68.54925237,60.11123903,0.011671082,74.67959483
8.561944444,Glu,0.6847,1897,2768.353037,0.06373146,-225.6421424,0.010231976,80.03332639,74.77829177,0.002274038,100.4829473
8.904444444,Glu,0.703166667,1969,2797.215636,0.055218775,-346.3213838,0.013756251,92.65167744,76.00978775,0.002067231,43.13712177
9.246944444,Glu,0.724166667,2016,2781.083736,0.057882345,-277.8075086,0.012920311,94.23552055,80.26631176,0.020207558,125.4926391
9.589444444,Glu,0.7338,2030,2763.032555,0.014779051,-246.5765473,0.022265968,105,61.96725879,0.001515062,166.1110064
9.931944444,Glu,0.7527,2018.666667,2678.654542,0.002939785,6.424578563,0.019756096,99.2074146,61.85572637,0.007293926,99.30399338
10.27444444,Glu,0.771233333,1983,2568.821807,0.006390355,63.30247492,0.015722631,87.15694656,63.53264916,0.009677671,100.9223856
10.61694444,Glu,0.789433333,1880,2379.670627,0.003372491,154.7110098,0.018546009,80.98765338,57.96807901,0.007629148,55.85790009
10.95944444,Glu,0.798833333,1785.333333,2233.255809,0.020824693,185.7419592,0.016102829,79.49493345,66.24468369,0.011957687,34.88606578
11.30194444,Glu,0.802133333,1737,2163.974186,0.021894434,207.7899055,0.013675322,66.43041472,47.94706028,0.009047499,44.93947621
11.64444444,Glu,0.803166667,1731.333333,2154.690674,0.026939999,375.7466468,0.013371903,53.38330992,33.51291793,0.009706859,50.92785039
11.98666667,Glu,0.8034,1754.666667,2183.457938,0.031585789,207.5002437,0.012163196,43.42938074,23.0212924,0.005002052,51.66411389
12.32916667,Glu,0.808166667,1816,2246.618318,0.010700816,278.881413,0.011329215,39.84971769,21.14195678,0.003992703,28.48243537
12.67166667,Glu,0.809133333,1853.333333,2290.178068,0.00146349,296.5670243,0.012186103,37.62239286,14.09094489,0.009112968,23.86611964
13.01416667,Glu,0.8155,1926,2361.096442,-0.032029459,173.2402439,0.009744913,46.11218205,29.29329103,0.023302953,58.11781355
13.35666667,Glu,0.8255,1990.333333,2410.877953,-0.026248176,228.213317,0.009213758,32.84475267,20.48868711,0.019489833,25.79982321
13.69916667,Glu,0.833166667,2085.666667,2503.16876,-0.014686033,239.0545834,0.007005791,24.7274027,10.12875953,0.009791152,46.37440058
14.04166667,Glu,0.838066667,2154.666667,2570.851433,-0.00787375,167.1666929,0.006278358,25.72504184,13.84736213,0.001857289,47.63713208
14.38416667,Glu,0.840066667,2233.666667,2658.861327,0.010861549,345.1631418,0.006662415,21.21582219,6.736299132,0.013103568,5.660392172
14.72666667,Glu,0.836,2309,2762.024409,0.023493475,339.7951629,0.009218098,24.2693222,9.535753713,0.007551741,41.81894703
15.06916667,Glu,0.820833333,2347.333333,2860.003567,0.0314933,223.9575655,0.012597531,27.72083052,10.2829319,0.008458287,71.24122032
15.41166667,Glu,0.815966667,2409.666667,2953.715213,0.022937092,226.1207163,0.013556589,26.02776296,17.78659717,0.010253142,93.66337762
15.75416667,Glu,0.8143,2481,3046.708167,0.027393512,292.1528566,0.012559591,43.09679029,18.72421494,0.001582599,84.61822448
16.09666667,Glu,0.8166,2561,3136.423712,0.019679459,133.7398327,0.013961495,38.63073043,12.38346007,0.003975459,60.36374423
16.43916667,Glu,0.8232,2652.333333,3222.563258,0.019936432,210.3831873,0.013552491,28.83477838,17.73957527,0.002238544,61.55740877
16.78138889,Glu,0.831,2713,3265.3166,0.025663693,202.7015569,0.012378341,32.86842456,33.42002718,0.012645909,9.775150828
17.12388889,Glu,0.8418,2821.333333,3351.715927,0.006183491,97.55516238,0.010728933,33.51284994,18.41915277,0.014366523,46.65940356
17.46638889,Glu,0.846466667,2852.666667,3370.287039,0.012857999,68.32200563,0.010080068,31.7560143,21.99072054,0.010515169,28.61981178
17.80888889,Glu,0.853,2926.666667,3431.381289,0.013808807,174.2521228,0.010101485,30.98565977,30.10343677,0.004701834,14.08899632
18.15138889,Glu,0.857766667,2959.666667,3450.336614,0.009669589,58.42595289,0.009236582,38.75277768,18.25344211,0.002725831,46.44960098
18.49388889,Glu,0.867133333,3025.333333,3489.121321,0.012828191,152.8014723,0.008664166,35.62926388,36.00767341,0.00525867,21.89535171
18.83638889,Glu,0.866066667,3067,3541.330628,0.001959791,58.27746529,0.008318721,37.89898855,29.97073736,0.005774462,27.71040026
19.17888889,Glu,0.871633333,3090.666667,3545.549548,0.011714628,155.5236502,0.007435351,50.04109422,37.11248791,0.010108202,23.59008226
19.52138889,Glu,0.8757,3122.333333,3565.266873,0.013146015,136.6473672,0.006519969,45.38844689,32.21339115,0.007890795,29.89736948
19.86388889,Glu,0.878866667,3146.666667,3580.043868,0.012995665,-2.711857865,0.007835886,59.32490577,48.70119077,0.003296392,42.26204523
20.20638889,Glu,0.8827,3182.666667,3605.410885,0.013238118,9.998676413,0.007005712,48.22286226,38.28072649,0.000794707,5.087240305
20.54888889,Glu,0.881933333,3208.333333,3637.490227,0.016134327,13.18966044,0.007186175,58.55007354,47.53429398,0.001471757,3.715166152
20.89138889,Glu,0.887133333,3247,3659.931482,0.019464832,23.07854963,0.00679714,57.55287424,52.70094958,0.003383677,13.21820793
21.23388889,Glu,0.8884,3291.333333,3704.823043,0.021409735,60.12061499,0.007336439,47.72257793,45.74367059,0.003491609,35.27031982
21.57611111,Glu,0.894366667,3291.333333,3680.03854,0.031545626,99.92674309,0.006230124,58.54438013,59.43837758,0.008402791,54.05085404
0,Gly caa,0.081566667,6.333333333,77.76958543,0.833042336,155.5518243,0.001003881,0.333333333,5.088168292,0.185827749,25.00259638
0.3425,Gly caa,0.0799,11.33333333,141.9040839,1.119493941,365.3167988,0.000416333,0.881917104,11.45077912,0.200941726,19.15807368
0.685,Gly caa,0.083333333,15,180.0817064,1.260279924,234.1830521,0.000433333,0.577350269,7.86238938,0.092186954,52.0591126
1.0275,Gly caa,0.091366667,19,207.9205428,1.361406862,320.0981804,0.000611919,0.577350269,5.556633123,0.061514874,50.54531619
1.37,Gly caa,0.105433333,23.66666667,224.5331187,1.309500064,369.3932559,0.000560753,0.666666667,7.277202553,0.058840648,65.1074852
1.7125,Gly caa,0.1284,32.33333333,251.8217035,1.067254536,318.3369176,0.00011547,1.201850425,9.421471749,0.04070077,12.99758283
2.055,Gly caa,0.1592,39,245.0550706,0.856515817,305.1033329,0.00085049,1.154700538,8.422631155,0.012804239,76.86283636
2.397222222,Gly caa,0.198233333,47.33333333,238.857732,0.723439014,300.4186776,0.00207953,0.666666667,4.96182955,0.0130084,45.50900943
2.739722222,Gly caa,0.240066667,56.66666667,236.0585113,0.588075528,214.9511512,0.002061014,0.333333333,0.938064397,0.016166425,5.626555834
3.082222222,Gly caa,0.286166667,69.33333333,242.2654843,0.458395332,275.4240516,0.000751295,1.201850425,3.608522919,0.010186046,98.04964764
3.424722222,Gly caa,0.335433333,85,253.397522,0.393159631,234.9926078,0.000202759,1.732050808,5.010753983,0.013339736,54.29295438
3.767222222,Gly caa,0.3826,98.66666667,257.866896,0.313807496,374.015566,0.0006245,2.848001248,7.124511777,0.027766521,80.60559468
4.109722222,Gly caa,0.430366667,121.3333333,281.9659559,0.275580394,323.6765437,0.001234684,2.333333333,6.247792297,0.014983071,62.03274494
4.452222222,Gly caa,0.479166667,140,292.2017607,0.215696392,382.0524554,0.001369104,2.081665999,5.133275838,0.028262994,47.78178518
4.794722222,Gly caa,0.524533333,156,297.414995,0.17796114,343.345441,0.00034801,3.055050463,6.019000566,0.012706673,8.030285659
5.137222222,Gly caa,0.571233333,193.6666667,339.1018498,0.164117312,368.3603645,0.001523519,7.623064417,14.19986063,0.009458541,49.34943836
5.479722222,Gly caa,0.611666667,229.3333333,374.9635794,0.137030593,388.6561945,0.002130988,7.333333333,12.41390218,0.002534416,72.43549465
5.822222222,Gly caa,0.6538,287.3333333,439.6318215,0.131165777,376.6451386,0.003329164,13.38323993,21.98384124,0.012638811,13.38006295
6.164722222,Gly caa,0.6873,346.3333333,503.960396,0.098272945,388.1353414,0.002569695,14.97034105,22.38880337,0.002269899,25.71292538
6.507222222,Gly caa,0.720666667,413,573.3480111,0.091649942,438.2397134,0.003677106,20.50203242,31.00788327,0.00800577,67.69802373
6.849444444,Gly caa,0.749266667,475,634.2640472,0.076657715,412.0084971,0.004080169,20.74447718,30.93977759,0.001994279,24.68967924
7.191944444,Gly caa,0.7816,560,716.7975562,0.078018218,501.1142946,0.00505602,23.06512519,32.90741719,0.004338742,44.11037858
7.534444444,Gly caa,0.808066667,649.6666667,804.2696408,0.060572005,479.2991816,0.003602931,32.17832259,42.64140746,0.005176749,46.00238829
7.876944444,Gly caa,0.833066667,736,883.8201496,0.064358456,494.6723296,0.004179447,33.70954365,43.85275614,0.001336022,68.80525046
8.219444444,Gly caa,0.853166667,838.6666667,983.2485827,0.059034462,445.1930868,0.003568535,33.82471155,42.37080383,0.00712929,43.14399678
8.561944444,Gly caa,0.875,956,1092.817584,0.053510576,438.3821023,0.004495924,42.61846235,51.10488061,0.008118723,17.21287235
8.904444444,Gly caa,0.893866667,1083.666667,1212.473689,0.044063871,527.3078884,0.003521521,37.48925772,43.59647035,0.004293884,44.79781546
9.246944444,Gly caa,0.9133,1226,1342.602528,0.042892289,486.3511916,0.0035,44.79955357,51.57822364,0.008084261,65.90681112
9.589444444,Gly caa,0.928433333,1341.666667,1445.290104,0.039398883,432.693997,0.002351123,44.83426269,51.04758173,0.004526287,48.93359252
9.931944444,Gly caa,0.946633333,1493,1577.373821,0.030544093,399.0631705,0.001560271,60.96173663,66.7905844,0.001248129,79.99741086
10.27444444,Gly caa,0.964633333,1624.666667,1684.324717,0.024619299,370.3950956,0.000817177,58.93593509,62.37194334,0.00339306,15.1381407
10.61694444,Gly caa,0.9756,1772,1816.35018,0.020752387,306.342394,0.000550757,62.74817394,64.78098728,0.002494211,45.11431975
10.95944444,Gly caa,0.991233333,1950.666667,1967.947573,0.016888557,420.4271337,0.001883555,65.91998517,66.91050327,0.001431658,70.42525656
11.30194444,Gly caa,1.0026,2073.333333,2067.882053,0.027723668,388.3302455,0.0026,74.56615258,73.30479833,0.011420169,66.32181893
11.64444444,Gly caa,1.0126,2210.666667,2182.944426,0.027662201,424.9143691,0.002951271,83.83383035,79.80262506,0.007065972,23.82304929
11.98666667,Gly caa,1.021066667,2328.666667,2280.297557,0.035282225,477.433562,0.00332382,77.5485511,70.68822964,0.002625927,15.60790853
12.32916667,Gly caa,1.028066667,2443.666667,2376.693204,0.028088516,462.264596,0.003963304,75.9568591,69.18893228,0.012812529,44.26978353
12.67166667,Gly caa,1.035733333,2542.666667,2454.915057,0.019376152,444.5073974,0.003038823,77.17152612,73.68694133,0.003659467,10.87353396
13.01416667,Gly caa,1.039633333,2703,2600.042192,0.017806984,403.5253401,0.002057777,76.25177594,74.73295577,0.006262958,15.61410526
13.35666667,Gly caa,1.053033333,2860.666667,2716.71825,0.029392858,358.6945826,0.001332083,76.94225829,75.23992609,0.001037795,105.939374
13.69916667,Gly caa,1.065833333,3023,2836.511064,0.005786829,219.4091553,0.001791027,72.83085427,72.76822693,0.012583241,79.09960635
14.04166667,Gly caa,1.077166667,3176,2948.530629,-0.001773074,152.8834902,0.001356875,69.50059952,65.69911875,0.032271487,315.9475653
14.38416667,Gly caa,1.080066667,3338.333333,3091.044538,0.019382181,436.8350925,0.002359614,79.12086394,76.8847013,0.002007793,44.36763156
14.72666667,Gly caa,1.087833333,3453.333333,3174.904783,0.006244512,407.173205,0.00214191,110.8066384,107.6814512,0.006110201,43.97214299
15.06916667,Gly caa,1.092433333,3571,3267.995488,0.003753092,340.0814321,0.004339483,148.7425068,125.3529022,0.001867447,69.53040312
15.41166667,Gly caa,1.104366667,3704,3353.612014,-8.02E-05,400.3305191,0.001794745,143.6279917,125.5435522,0.004202499,58.72023063
15.75416667,Gly caa,1.110133333,3864.333333,3480.725184,-0.026434082,63.33862091,0.001166667,137.0758103,120.120701,0.021874355,317.2958817
16.09666667,Gly caa,1.106633333,3927.333333,3549.054959,-0.001705116,287.0161586,0.00939669,95.77113924,83.67907058,0.004404833,36.0740475
16.43916667,Gly caa,1.110333333,4046,3644.131456,-0.00244063,409.0524894,0.006966667,99.47026356,89.78256017,0.002442892,47.13284677
16.78138889,Gly caa,1.111433333,4219.333333,3796.46566,0.001950613,453.5933312,0.007467559,100.3266886,89.56534105,0.002315798,40.72670913
17.12388889,Gly caa,1.103066667,4236,3838.079749,0.000996533,350.2201197,0.008553037,210.1451879,165.0285669,0.001678717,28.30664884
17.46638889,Gly caa,1.099866667,4346.333333,3949.476173,0.005501946,395.7333993,0.008875497,210.2992577,163.6266678,0.001704891,154.2110905
17.80888889,Gly caa,1.0986,4495,4089.261073,-0.01527308,54.66261417,0.009547949,210.7423387,161.7612712,0.019910704,315.1812286
18.15138889,Gly caa,1.0996,4618,4197.381087,0.002755682,445.7938537,0.009166424,205.9101746,155.1008152,0.002179056,65.51548664
18.49388889,Gly caa,1.099633333,4796.666667,4359.691108,0.004626669,358.3262172,0.008633333,222.1841078,171.2122313,0.002011057,72.41563293
18.83638889,Gly caa,1.1006,4950,4495.405699,0.003080285,434.0608308,0.007752634,220.290717,171.6885358,0.003016286,54.68703506
19.17888889,Gly caa,1.101666667,5044.666667,4577.295573,0.007384023,368.2319164,0.007802848,199.6917068,153.3824485,0.002910606,10.93330144
19.52138889,Gly caa,1.1044,5242,4744.849707,0.006175525,382.6610622,0.007702164,195.7447317,151.0955085,0.004292773,11.68932521
19.86388889,Gly caa,1.098433333,5265.333333,4791.176949,0.0026292,206.0446975,0.011666667,222.8350162,163.7226771,0.005724389,96.44376389
20.20638889,Gly caa,1.098166667,5413,4926.749254,0.00347648,93.33912546,0.011915303,209.8308843,146.1432845,0.005577289,81.59930041
20.54888889,Gly caa,1.099866667,5560.666667,5053.640023,0.011750048,8.854434593,0.011557153,203.0060207,141.4684468,0.006207798,0.909717555
20.89138889,Gly caa,1.102433333,5717.333333,5183.882752,0.021419417,6.146945728,0.012280382,200.6467321,133.5179109,0.008731769,3.184569142
21.23388889,Gly caa,1.1042,5851.666667,5297.135743,0.040969178,7.90371386,0.011917634,205.7979052,136.7414578,0.012338524,1.442371408
21.57611111,Gly caa,1.108966667,5964.666667,5376.340783,0.061765779,16.53588273,0.011915303,205.5775063,136.4250108,0.015884525,7.486124393
0,Glu caa,0.078766667,6,76.00605235,1.462195931,308.8049901,0.001146492,0.577350269,6.336242316,0.286824809,10.02736067
0.3425,Glu caa,0.0828,11.33333333,136.9740711,1.930825452,340.8283385,0.000378594,0.881917104,11.25811297,0.325512309,82.32015401
0.685,Glu caa,0.092466667,15.33333333,165.8699077,1.953040685,273.5470723,0.000520683,0.333333333,4.42979754,0.234523199,19.66494845
1.0275,Glu caa,0.108633333,20.66666667,190.2842859,1.875961601,367.7556481,0.000606447,0.333333333,4.01807166,0.043447336,48.94705295
1.37,Glu caa,0.135433333,28.33333333,209.2778611,1.587382969,309.4887098,0.001353186,0.333333333,4.122115846,0.044265881,33.34592094
1.7125,Glu caa,0.1773,36,203.0376711,1.117687215,300.5581767,0.00255147,0.577350269,0.631439732,0.059507852,60.74531873
2.055,Glu caa,0.227733333,44.33333333,194.6824946,0.851400196,286.8541782,0.004706143,0.881917104,0.84158796,0.064915432,21.16802014
2.397222222,Glu caa,0.296933333,56,188.6196969,0.6173162,229.0927164,0.005165699,1.154700538,3.012086219,0.055365768,14.65155879
2.739722222,Glu caa,0.367466667,67.66666667,184.177763,0.434594769,221.3299009,0.00409159,0.881917104,2.799574565,0.033656874,69.54110485
3.082222222,Glu caa,0.438933333,81,184.54,0.277095085,250.7740106,0.004352905,1.154700538,1.974803521,0.065346244,54.50884417
3.424722222,Glu caa,0.5127,100.6666667,196.3824236,0.164362998,225.1879232,0.0045,0.333333333,2.140915085,0.052950992,44.64791361
3.767222222,Glu caa,0.577066667,122,211.4113876,0.098735984,231.072872,0.000906152,1,1.524390899,0.024843641,58.49842293
4.109722222,Glu caa,0.638933333,142,222.2104562,0.095707953,230.0692664,0.002284975,5.131601439,7.495806804,0.00719337,50.10191947
4.452222222,Glu caa,0.693566667,173,249.4242306,0.088970912,204.7684,0.00355965,3.055050463,3.89625005,0.008071031,30.63185044
4.794722222,Glu caa,0.741866667,203.3333333,274.0014911,0.111776552,183.7927076,0.003839415,6.960204339,7.963534533,0.019555024,22.07798753
5.137222222,Glu caa,0.764533333,256.3333333,335.2356069,0.08037714,184.2135606,0.003227142,6.960204339,8.077768102,0.010750824,47.72145734
5.479722222,Glu caa,0.785566667,289,367.7868269,0.075183721,221.8530539,0.003767552,10.5039675,11.72020423,0.009780474,46.82572754
5.822222222,Glu caa,0.803033333,351.3333333,437.5058185,0.045324299,239.9277686,0.00031798,10.74450764,13.34135907,0.021211781,49.41956316
6.164722222,Glu caa,0.827833333,393,474.8747165,0.031288885,280.2395747,0.003909959,12.05542755,16.60487721,0.010982675,48.08790714
6.507222222,Glu caa,0.846133333,446.6666667,528.0060058,0.019237002,200.1372421,0.00271866,14.25170555,18.49305956,0.00456845,5.230779703
6.849444444,Glu caa,0.874033333,480,549.1308351,0.016841836,263.8397342,0.001472338,16.09347694,17.6393776,0.011901728,23.39962402
7.191944444,Glu caa,0.896533333,553,616.8049671,0.012137267,308.2892907,0.001267982,15.27525232,16.71453466,0.008453766,14.24564499
7.534444444,Glu caa,0.9098,606.6666667,666.7372208,-0.007336744,189.5800519,0.003100538,22.18357751,23.16697885,0.015110432,46.00235805
7.876944444,Glu caa,0.914466667,684,747.9314955,0.002612573,223.3686685,0.002018525,27.7908858,29.71416435,0.012296086,28.82315353
8.219444444,Glu caa,0.921566667,765.6666667,830.8388191,0.014107641,200.5156269,0.002629533,33.6716168,36.52857159,0.013212006,32.68110107
8.561944444,Glu caa,0.927433333,835.3333333,900.6248144,0.019734274,179.5044249,0.001922094,27.50959429,28.5334473,0.003909456,22.32978982
8.904444444,Glu caa,0.927666667,916,987.4674323,0.018213181,215.1114768,0.002863758,28.57154762,31.32960322,0.0094321,25.21305929
9.246944444,Glu caa,0.930866667,1002.333333,1076.617402,0.016018398,200.7802793,0.003306727,36.96995777,37.21132264,0.00367741,7.780675392
9.589444444,Glu caa,0.923933333,1058.333333,1145.44677,0.016965648,222.19936,0.00268473,25.56255943,27.11155604,0.006532982,11.54046953
9.931944444,Glu caa,0.931933333,1118.666667,1200.376879,0.012644436,203.7739763,0.002511529,35.74135482,38.29766219,0.002982584,30.22735345
10.27444444,Glu caa,0.939933333,1176.333333,1251.49425,0.013639832,156.2443826,0.002690931,31.83464221,33.41401091,0.006066428,34.96917143
10.61694444,Glu caa,0.9423,1238.333333,1314.124317,0.016644536,173.6775798,0.003842308,32.33848756,33.12547121,0.002798403,16.9842789
10.95944444,Glu caa,0.950233333,1315,1383.740608,0.007558723,166.6966172,0.004066667,36.07399802,34.93536983,0.00376588,32.36161281
11.30194444,Glu caa,0.955366667,1379.666667,1443.999675,0.019623236,154.0259912,0.00268411,35.70869798,34.61604955,0.009833306,36.82057609
11.64444444,Glu caa,0.9597,1453.666667,1514.736657,0.016460724,219.9665397,0.003444319,32.17832259,33.66917707,0.006196416,34.641337
11.98666667,Glu caa,0.963533333,1499,1555.689101,0.023653295,152.9356347,0.00410298,34.00490161,33.61220303,0.004481691,56.14248855
12.32916667,Glu caa,0.967033333,1556.666667,1609.695059,0.013679762,230.327101,0.002804956,23.84207299,22.84841411,0.00868569,24.43296545
12.67166667,Glu caa,0.970633333,1603.666667,1652.047755,0.005206017,200.2165763,0.004139377,29.91283634,25.87636014,0.00454399,43.92815536
13.01416667,Glu caa,0.973733333,1669,1713.886356,-0.005668874,150.6441493,0.004409586,25.10644008,19.23951241,0.010949501,81.24042594
13.35666667,Glu caa,0.983266667,1712,1741.063552,-0.010317763,212.5413595,0.006112919,18.61003314,10.69090776,0.002366802,63.43174162
13.69916667,Glu caa,0.9923,1800.666667,1814.546955,0.000884237,113.7159775,0.005678908,21.3255194,13.54187019,0.007098237,65.59454609
14.04166667,Glu caa,0.997033333,1849.333333,1854.858943,0.002799596,216.3796903,0.005762619,9.02465758,3.043661265,0.003232304,28.62715588
14.38416667,Glu caa,0.998666667,1908,1910.481265,0.006314488,163.9301595,0.005782253,20.81665999,13.56350642,0.008410987,54.15140101
14.72666667,Glu caa,0.9964,2009,2016.169813,0.008557784,169.1686339,0.006009992,19.65536398,7.906807339,0.003703304,28.27023922
15.06916667,Glu caa,0.9908,2022,2040.827183,0.012303032,91.2068823,0.005074446,11.78982612,11.71817338,0.003092613,19.30144219
15.41166667,Glu caa,0.9917,2086.666667,2104.129655,0.008083512,117.8867363,0.004366158,11.25956384,6.33744019,0.005615475,57.20332022
15.75416667,Glu caa,0.9915,2155.666667,2174.083991,0.002466166,149.0338105,0.005020956,17.37175229,7.086255751,0.004825297,22.00404901
16.09666667,Glu caa,0.9941,2218.666667,2231.760718,0.005392391,149.5549082,0.005325411,22.9298447,14.93075393,0.003039489,71.19432216
16.43916667,Glu caa,0.997433333,2263,2268.954382,0.000944767,146.0771519,0.007061948,10.0166528,11.80238121,0.005516037,40.21105822
16.78138889,Glu caa,1.001866667,2313.666667,2309.269243,0.006511782,223.9776172,0.006494699,21.67435761,6.691219607,0.001511929,48.20222879
17.12388889,Glu caa,1.006466667,2355,2339.834433,-0.00375651,127.1879904,0.006167748,17.4737899,4.015945522,0.010141434,41.94758219
17.46638889,Glu caa,1.006366667,2383.666667,2368.66006,0.008941407,219.0588386,0.005674602,12.44097174,12.15286562,0.005405321,42.66659673
17.80888889,Glu caa,1.007033333,2447.666667,2430.708401,0.018845986,182.4633346,0.004475985,6.641619615,16.12729699,0.003448525,21.77751687
18.15138889,Glu caa,1.009433333,2496,2472.855597,0.001375623,185.3844127,0.004477474,17.57839583,25.04506914,0.00293133,45.89969829
18.49388889,Glu caa,1.0107,2568.333333,2541.300597,0.008448358,143.298089,0.003439477,17.40051085,24.98825467,0.004380057,58.29321166
18.83638889,Glu caa,1.0092,2635,2611.41419,-0.008335252,126.1638126,0.006404165,25.53429067,38.78405347,0.012104521,126.4627663
19.17888889,Glu caa,1.0125,2679.333333,2646.473465,0.006039466,162.5268215,0.004950758,37.17675498,41.9327062,0.002571604,50.07877781
19.52138889,Glu caa,1.0157,2739.666667,2697.411948,0.005168138,144.825982,0.002891943,19.93600874,24.04201742,0.00150813,32.50123719
19.86388889,Glu caa,1.021166667,2806,2748.147883,0.006287034,95.15818076,0.004387989,24.87971061,36.25525182,0.003065932,63.01467419
20.20638889,Glu caa,1.022333333,2878,2815.214155,0.018479421,125.0306985,0.004821595,23.43074903,24.21366237,0.004625552,112.1392539
20.54888889,Glu caa,1.020966667,2910.666667,2850.914436,0.026906381,11.46948738,0.009329583,25.43182608,1.540870171,0.010446336,1.756268268
20.89138889,Glu caa,1.021666667,2954.666667,2892.066083,0.048828591,10.49448834,0.009386219,24.93547228,7.653712122,0.012793611,3.825598229
21.23388889,Glu caa,1.022533333,3032,2965.180479,0.078814492,10.52695463,0.009268285,27.87471973,2.776559773,0.01918179,6.925031797
21.57611111,Glu caa,1.024966667,3088.666667,3012.94494,0.121171473,18.0591956,0.009731792,59.02635946,31.87027494,0.022498223,4.774140956
