time,Chloramphenichol,od,fluorescence,phi,growth_rate,production_rate,od_se,fluorescence_se,phi_se,growth_rate_se,production_rate_se
10.61083333,8,0.339533333,171.3333333,505.9265462,0.020192264,-86.79194321,0.013164641,2.02758751,17.58670283,0.000844203,33.60455511
10.8975,8,0.3429,160.3333333,468.6839349,0.010729605,-6.742035762,0.012532092,2.40370085,16.31873096,0.010819643,38.93508466
11.18416667,8,0.345366667,151.6666667,440.235803,0.027900683,15.70676026,0.012587339,2.185812841,15.99366843,0.013465083,35.29440851
11.47111111,8,0.347566667,153.6666667,443.2526285,0.013757016,5.040506952,0.012846573,2.185812841,16.3140345,0.004746414,25.78984336
11.75777778,8,0.3503,138,394.9791896,0.022785773,-36.12177177,0.012328963,1.527525232,15.1231702,0.002395268,37.18410767
12.04472222,8,0.352733333,133,378.0806154,0.007107646,-5.578455286,0.012646783,1.527525232,14.77637432,0.003213172,62.07755284
12.33138889,8,0.3533,129.3333333,367.0111558,0.024929508,-38.46931861,0.013081667,0.881917104,12.81443565,0.007824615,66.78518787
12.61805556,8,0.355966667,136.3333333,383.9524437,0.010031272,-16.97715045,0.012216974,0.881917104,14.07473346,0.007515667,57.06957787
12.905,8,0.357866667,134.6666667,377.2862801,0.010137164,11.91370052,0.012933333,0.666666667,13.65879225,0.010679027,60.26930796
13.19166667,8,0.359666667,134.3333333,374.4907046,0.003363883,30.98938786,0.012730846,0.333333333,14.11279309,0.007559631,30.98938786
13.47861111,8,0.360933333,123.3333333,342.6488938,0.009593107,1.645832713,0.012934751,0.333333333,13.17762091,0.006348755,54.29594773
13.76527778,8,0.363133333,132.6666667,366.2816044,0.00770791,-34.16852388,0.012667193,0.333333333,13.5150702,0.005028807,34.29299749
14.05194444,8,0.363933333,122,336.0091586,0.010003995,-33.53780298,0.012413076,0,11.48380606,0.004744013,28.59544492
14.33888889,8,0.365466667,121.6666667,333.6718676,0.02703889,9.750450817,0.011999491,0.881917104,11.94919414,0.010819013,5.534082671
14.62555556,8,0.365766667,132,361.7689283,-0.006293836,2.989359375,0.012806552,0,12.61893361,0.016175175,2.989359375
14.91222222,8,0.365866667,132.6666667,363.5013914,0.020504974,0,0.01282151,0.333333333,12.80002855,0.012271449,0
15.19916667,8,0.367633333,122.6666667,334.5007515,-0.007205037,0.384575174,0.012995555,0.333333333,11.88441496,0.012822927,5.493940508
15.48583333,8,0.368733333,122,331.6549762,0.006912984,9.478743212,0.013199032,0.577350269,11.20520121,0.013853536,0.341508233
15.77277778,8,0.3707,122.6666667,331.54519,0.008212523,6.268905863,0.012102479,0.881917104,10.10719031,0.009125495,3.148940011
16.05944444,8,0.370266667,123.3333333,333.8981534,0.015383414,3.348087238,0.013279098,0.333333333,11.25371498,0.013054249,3.348087238
16.34611111,8,0.372633333,123,330.8163813,0.000177116,3.487147474,0.012425958,0,10.99960492,0.013646447,6.164545524
16.63305556,8,0.371633333,123.6666667,333.5882941,0.025062517,5.90999084,0.012974633,0.333333333,11.85818472,0.007637273,5.90999084
16.91972222,8,0.3735,124.3333333,333.6571814,0.025022142,3.118563901,0.012711543,0.666666667,11.52059352,0.011912227,3.118563901
17.20666667,8,0.3728,125,336.1339785,0.047240674,0.365615565,0.012705248,0.577350269,12.35782718,0.012108778,5.41719324
17.49333333,8,0.374466667,125,334.5989595,0.059769748,16.04868837,0.011674664,1,12.81638112,0.007927262,11.9146539
17.78,8,0.374866667,126,337.0314558,0.067714818,31.66458694,0.01287599,1.154700538,13.63194848,0.008625293,14.68631711
18.06694444,8,0.376733333,126.3333333,336.2167175,0.080513166,69.08212909,0.012682052,0.881917104,13.21264445,0.012604362,34.28616281
0,12,0.0879,6,68.29465195,0.263020224,39.69360189,0.00140119,0,1.106171254,0.036637766,0.64992897
0.286666667,12,0.094366667,6,63.58906111,0.197242535,61.63788448,0.000712585,0,0.482570221,0.016490453,12.41198615
0.573611111,12,0.1003,7,69.8077859,0.139876128,35.19625903,0.001106044,0,0.777968818,0.036122463,20.53340994
0.860277778,12,0.105933333,7,65.99901773,0.113936967,98.84068566,0.000876229,0.577350269,4.916598191,0.093076969,19.13482262
1.147222222,12,0.110566667,7.666666667,69.39699404,0.167988154,105.8193643,0.001333333,0.333333333,3.505089329,0.023685801,29.33459795
1.433888889,12,0.116166667,8.333333333,71.72385376,0.181023795,140.2867091,0.001633333,0.333333333,2.488399137,0.039329052,11.08150226
1.720555556,12,0.121566667,9.666666667,79.50837483,0.156779214,191.4602325,0.000371184,0.333333333,2.602101152,0.031823116,38.68399244
2.0075,12,0.126766667,11.66666667,91.88780604,0.160741379,210.5386924,0.001097472,1.201850425,8.668345168,0.038765642,22.62027916
2.294166667,12,0.132733333,14,105.2385465,0.210487058,218.559514,0.001617955,1.527525232,10.20017733,0.020523876,15.43614691
2.581111111,12,0.1364,17.33333333,126.4241535,0.118710079,272.7687113,0.004011234,2.40370085,14.16036062,0.060393214,33.86944491
2.867777778,12,0.141633333,23,161.2216024,0.267256818,269.1107185,0.004920817,3.605551275,19.91392935,0.08508085,28.15687938
3.154444444,12,0.148333333,29,193.6654513,0.092698337,272.344096,0.005861266,5.131601439,26.75949063,0.070232125,31.61557273
3.441388889,12,0.1538,36.66666667,236.19527,0.155924716,280.4996632,0.007815583,5.925462945,27.15868772,0.045499468,17.06101646
3.728055556,12,0.160566667,45.66666667,281.6656302,0.055369628,345.356579,0.008714037,7.446102635,31.89757154,0.0125873,96.05262545
4.015,12,0.169,56,327.6767413,0.022328588,238.8399615,0.010064956,9.291573243,35.42106416,0.004199429,107.2346135
4.301666667,12,0.174,68,387.0091687,0.048529533,182.5856254,0.012698163,10.96965511,38.38535694,0.040901232,94.99593933
4.588333333,12,0.182466667,78.66666667,426.4376714,0.068105441,153.0151639,0.011300197,12.17009084,39.32898059,0.064468672,52.81208753
4.875277778,12,0.184166667,90.66666667,487.786624,0.079960667,196.2855267,0.01116801,13.1318104,41.83869651,0.009408118,12.62577341
5.161944444,12,0.189,103,540.3543249,0.044721878,128.783901,0.009444752,14.17744688,46.8930184,0.023911747,4.980204265
5.448888889,12,0.191366667,123.6666667,642.1450315,0.075664805,117.3681643,0.009966165,14.26339526,41.28553198,0.009142813,41.48913191
5.735555556,12,0.193833333,125.6666667,644.3887739,0.061916031,90.45756669,0.009053606,14.83614206,47.74348342,0.025622698,12.13630115
6.022222222,12,0.1947,135.6666667,692.9521638,0.053882211,72.80544491,0.010739801,14.99259076,40.41191608,0.044346466,20.0964489
6.309166667,12,0.200266667,144.3333333,717.0745301,0.030383377,-16.54090162,0.010056065,14.6780259,36.66414413,0.010920174,9.194693273
6.595833333,12,0.204366667,152,740.491596,0.06912152,43.2317896,0.00985382,14.46835628,35.78205649,0.016942831,52.18240828
6.8825,12,0.2069,159.3333333,767.8281582,0.064688545,-74.73553678,0.009853426,13.04266503,29.46769643,0.018808521,25.56029248
7.169444444,12,0.2095,163.3333333,777.6647428,0.028829745,-54.38104502,0.009904713,12.23837317,22.26695745,0.011526376,11.83746005
7.456111111,12,0.214833333,165,766.6172387,0.058732363,-75.93854464,0.008632175,10.69267662,20.99761297,0.013012489,20.15566868
7.743055556,12,0.2164,167,770.9350362,0.030366755,-96.64896933,0.010179882,10.78579312,25.3579108,0.019749973,15.81797997
8.029722222,12,0.218366667,168.3333333,771.1917276,0.05925393,-84.0875651,0.01014714,7.51295178,13.59861196,0.01710967,16.56246011
8.316388889,12,0.2229,164,735.6586637,0.0269372,-87.95378856,0.00940709,8.326663998,20.47240659,0.007358313,10.89321238
8.603333333,12,0.2265,161,710.9547764,0.009841509,-76.74811931,0.01013854,7.767453465,17.76767754,0.019117154,6.885836544
8.89,12,0.228233333,156.6666667,687.2032415,0.014942462,-100.6064072,0.010606654,6.887992773,21.97440131,0.041569551,36.43719149
9.176944444,12,0.232866667,149.6666667,643.5330127,0.035140624,-91.85019978,0.011481918,6.887992773,21.39313457,0.012691151,21.24665002
9.463611111,12,0.2342,145,620.4582161,0.024328046,-68.12793416,0.01139181,6,25.12950306,0.008207183,14.06443407
9.750277778,12,0.2364,139.6666667,592.1252344,0.025371813,-23.01718115,0.011278446,5.333333333,23.23774923,0.011009766,49.90371215
10.03722222,12,0.2383,133.3333333,561.1987356,0.001784041,-67.58737695,0.011704273,4.702245327,24.79427231,0.016747327,84.05876964
10.32388889,12,0.2398,130,544.1668264,0.002018483,-73.24327127,0.011868586,4.041451884,26.76480659,0.012001347,68.84760172
10.61083333,12,0.2396,121.6666667,510.1380801,0.032248358,-83.10036021,0.013336541,3.844187532,26.41843532,0.008181937,38.10764721
10.8975,12,0.241333333,117,486.6718257,-0.00037879,12.792862,0.012743931,3.055050463,20.89376549,0.014988961,47.57833287
11.18416667,12,0.2439,112.3333333,462.3958177,-0.002619563,-2.675603596,0.012788406,3.179797338,21.35703883,0.011221498,46.13216823
11.47111111,12,0.2434,116.6666667,481.2693872,-0.001096685,15.26630335,0.012274771,2.848001248,22.59811269,0.003283362,38.19953396
11.75777778,12,0.2441,103.6666667,426.4553725,0.013487766,-79.33813441,0.01323644,2.848001248,19.48616347,0.009859839,44.30759162
12.04472222,12,0.244833333,100,409.6280949,0.017626912,-27.62650188,0.01176865,3.055050463,16.57136817,0.013033671,77.53012811
12.33138889,12,0.245233333,97.33333333,398.1038373,0.005490473,-63.73735883,0.011028196,2.666666667,17.14304297,0.012589392,91.01606669
12.61805556,12,0.2452,104,425.3648075,-0.013753577,-24.40316252,0.011043701,3,17.95377003,0.004360892,77.25005401
12.905,12,0.246233333,102,415.4308332,-0.004940383,-12.06954732,0.011302851,2.516611478,15.81336196,0.012958797,83.73059271
13.19166667,12,0.2458,99.66666667,406.5909843,-0.019347019,35.69318118,0.011321219,2.848001248,15.91228232,0.015100865,56.24364459
13.47861111,12,0.247333333,88.66666667,359.3017195,-0.017994737,-20.83997361,0.010678535,2.848001248,14.06066217,0.004491234,84.68659189
13.76527778,12,0.247033333,96.33333333,390.6845643,0.021591869,-63.12551172,0.010239195,2.728450924,12.41489813,0.019643271,42.10663577
14.05194444,12,0.248066667,85,343.3204713,-0.018645124,-51.80223203,0.01052146,2.516611478,11.44760594,0.01904134,51.80223203
14.33888889,12,0.2471,83.66666667,339.4486008,-0.014072649,-0.608024611,0.010954603,2.333333333,12.76242713,0.008727498,8.019364915
14.62555556,12,0.2462,93.33333333,380.0311732,0.012589028,0.595542171,0.010801389,2.185812841,12.88957433,0.017596257,8.034578729
14.91222222,12,0.245166667,92,376.4054947,0.003333488,-0.672700499,0.011829389,2.516611478,14.95541349,0.017332489,8.082183849
15.19916667,12,0.2439,81,333.2614886,0.004258035,5.042457492,0.011736411,2,14.39979792,0.013159068,5.042457492
15.48583333,12,0.2449,80.66666667,329.9433016,0.005025971,4.952260212,0.010200163,2.02758751,8.32986796,0.015147767,4.952260212
15.77277778,12,0.2437,80,329.1413572,-0.001831841,14.36975085,0.011421033,2.081665999,11.4211476,0.016211739,0.641957173
16.05944444,12,0.242633333,80.33333333,331.7330182,0.003901151,-10.01542375,0.010886434,2.333333333,9.638091847,0.008802977,10.01542375
16.34611111,12,0.244966667,80.66666667,329.9416854,0.023373441,9.921422335,0.010717017,2.40370085,10.4887408,0.011873497,9.921422335
16.63305556,12,0.245166667,80.33333333,328.3454339,0.019422545,0,0.011422833,2.333333333,9.346554666,0.034541707,0
16.91972222,12,0.245166667,81.33333333,332.3068561,0.060203066,0,0.010567298,2.333333333,8.879694778,0.035679337,0
17.20666667,12,0.2441,81.66666667,335.2457112,0.078445358,9.963388016,0.010800617,2.02758751,9.219771029,0.001556661,4.981707456
17.49333333,12,0.245533333,81.33333333,331.9027962,0.083940612,-0.649010965,0.011294,2.728450924,10.85526314,0.004401106,8.073481235
17.78,12,0.246033333,82,333.8299898,0.071191426,19.13925869,0.009784398,2.081665999,9.079378288,0.009528452,5.218194763
18.06694444,12,0.246033333,82,333.8044778,0.070309902,-4.380335797,0.009583377,2.081665999,8.995805312,0.00500211,4.380335797
