time,Chloramphenichol,od,fluorescence,phi,growth_rate,production_rate,od_se,fluorescence_se,phi_se,growth_rate_se,production_rate_se
0.543333333,12,0.097966667,8,81.66454976,0.302248475,1284.292038,0.000491031,0,0.41110066,0.0889405,578.1546293
0.814722222,12,0.101566667,9.666666667,95.12722281,0.317593674,1459.273467,0.001316983,0.333333333,2.19881421,0.105406522,619.0658447
1.086388889,12,0.105233333,17.33333333,163.4340494,0.39461051,1598.331399,0.001971745,4.176654695,37.58350772,0.116123003,637.6058343
1.358055556,12,0.1099,34.33333333,307.7291686,0.38976287,1710.975625,0.002563201,11.68094365,101.5657848,0.123023328,662.5035188
1.629444444,12,0.116366667,59.66666667,499.9421169,0.328078677,1614.547065,0.00413978,22.34079477,180.693698,0.089187679,586.107018
1.901111111,12,0.1238,91,708.417507,0.323722829,1670.224835,0.006350066,35.00476158,259.7409428,0.082387232,537.138084
2.172777778,12,0.1325,131,945.2073096,0.28123595,1490.649195,0.008400794,50.5074252,343.0336321,0.061000011,449.4193423
2.444166667,12,0.1427,175.3333333,1163.079613,0.273532684,1457.754352,0.011400146,67.18217356,410.6577977,0.065408286,412.5461553
2.715833333,12,0.1551,226,1364.722312,0.247697628,1242.115389,0.015401732,86.03100216,465.276366,0.032586464,288.3858929
2.9875,12,0.166133333,280.3333333,1574.111991,0.261105291,1199.080242,0.018516689,104.1766662,508.2576043,0.043099238,273.2706065
3.258888889,12,0.177133333,336.6666667,1768.245039,0.217104238,1016.619771,0.02151901,122.8608065,544.9042498,0.024864561,260.4913776
3.530555556,12,0.1878,396.3333333,1959.975439,0.149142401,828.0770139,0.0245,142.1904044,576.6593748,0.014149615,83.55893692
3.802222222,12,0.1992,451.3333333,2105.8487,0.203381,720.6259244,0.027104981,158.211181,587.4991512,0.042565731,127.6836657
4.073611111,12,0.2099,512.3333333,2270.40871,0.152270378,594.8492316,0.02935115,176.675157,609.4245785,0.043535806,88.55703268
4.345277778,12,0.2212,563,2369.201662,0.126164646,472.1135967,0.031954708,191.0078532,609.2671977,0.0237287,46.349593
4.616666667,12,0.233133333,625.3333333,2498.026918,0.138344593,508.9605626,0.034617642,209.6738208,620.6541215,0.010654759,68.84862755
4.888333333,12,0.242,666.3333333,2569.119283,0.134606145,295.1751547,0.036433364,219.6734951,614.2266161,0.010319498,111.2987752
5.16,12,0.250433333,706,2638.047356,0.128525901,340.5343209,0.037617209,227.5089742,602.7181299,0.01671498,94.01425686
5.431388889,12,0.263466667,749.3333333,2664.187962,0.07504174,157.3573876,0.040691946,238.2172211,582.5503222,0.017216269,57.20207418
5.703055556,12,0.269266667,777.3333333,2712.539464,0.069707586,190.0902156,0.040289797,242.6838364,582.5571586,0.01308599,44.76883157
5.974722222,12,0.277533333,804.6666667,2733.678767,0.073388445,49.24358189,0.040927755,244.834865,562.0814574,0.023915605,105.556974
6.246111111,12,0.2871,833.6666667,2743.758557,0.067142222,236.512936,0.041866733,249.4836891,548.569974,0.032722122,104.9595706
6.517777778,12,0.293933333,852.3333333,2741.781393,0.029115194,-37.94631738,0.043883419,252.6693052,529.5400067,0.031206704,250.6566511
6.789444444,12,0.301433333,862.3333333,2710.790504,0.02925175,62.81456746,0.04523068,250.6906017,499.9452041,0.011426642,101.4439918
7.060833333,12,0.306666667,873.6666667,2702.66485,0.025200982,-20.35862593,0.045242765,251.8811448,495.6743193,0.024030266,55.70285825
7.3325,12,0.310733333,886,2708.955048,0.035520225,43.25387753,0.044341115,253.0658676,499.0157886,0.017944698,49.38742304
7.603888889,12,0.317933333,899,2691.386493,0.054803624,-65.86545308,0.04544243,252.6796391,479.8677736,0.003075439,90.23818004
7.875555556,12,0.319166667,886.6666667,2649.406786,0.049795319,-1.843036304,0.044900495,244.4315401,457.3008678,0.018440186,59.51301492
8.147222222,12,0.3202,901,2684.019722,0.017100052,-124.3548632,0.043455073,249.054211,478.3908355,0.01377303,54.85707433
8.418611111,12,0.3224,897.3333333,2659.020894,0.041559589,-25.35679594,0.042459746,245.18723,473.1483334,0.003858854,116.7936268
8.690277778,12,0.324966667,899.6666667,2648.355183,0.029193414,-177.0158381,0.041910394,243.350456,469.321674,0.007580961,101.2565789
8.961944444,12,0.3292,892.3333333,2597.065602,0.038635931,-64.86455831,0.041278364,237.6729779,453.4459642,0.005342809,64.99925243
9.233333333,12,0.331766667,889.6666667,2566.720072,0.030186586,-147.7791886,0.042781084,238.8418817,447.5059924,0.006203425,33.24035019
9.505,12,0.334333333,878.6666667,2519.208661,0.013817926,-15.66666441,0.042535841,232.3362028,429.90694,0.008993435,48.42793361
9.776666667,12,0.337533333,880.3333333,2498.491663,0.029676367,-183.0388471,0.043096803,234.7121168,433.3588637,0.007320631,70.05422551
10.04805556,12,0.341366667,860.6666667,2420.682017,0.021393637,-167.7585135,0.043366513,223.3363184,398.5846026,0.009168194,47.95890739
10.31972222,12,0.343633333,847.6666667,2366.652109,0.01789789,-132.955977,0.043519127,221.8350238,396.6287164,0.004259339,46.14345223
10.59111111,12,0.3467,842.6666667,2332.675147,0.000371891,-179.8519776,0.044189856,219.3401721,384.7002703,0.023828206,96.58702886
10.86277778,12,0.347833333,836,2306.524905,0.026630072,-181.1058974,0.043943537,218.5840799,387.6857686,0.008964863,73.37247924
11.13444444,12,0.3509,820,2243.518168,0.002407157,-149.5968915,0.044141137,213,372.0681697,0.011035337,52.63632107
11.40583333,12,0.3521,805.3333333,2197.17908,0.015174654,-126.7518533,0.044311737,207.6738897,358.992102,0.001155649,33.72176903
11.6775,12,0.352233333,792.3333333,2161.199385,0.009426801,-160.9737019,0.046036809,203.1685124,339.6315538,0.013309516,75.59123793
11.94916667,12,0.355166667,769.6666667,2084.233482,0.007039955,-111.6462683,0.046000374,194.869472,320.5540781,0.003535439,49.3186778
12.22055556,12,0.356033333,759,2049.817625,0.009273446,-249.977178,0.046797092,192.5486951,312.8446527,0.003873226,92.5977782
12.49222222,12,0.358166667,736.3333333,1979.043917,0.018701626,-216.5568907,0.047366174,184.1777523,291.6908548,0.006767228,101.3394094
12.76388889,12,0.358,728,1958.364718,-0.008682709,-139.3258538,0.04784771,181.0082871,281.8742639,0.008464722,71.65018447
13.03527778,12,0.359333333,710.3333333,1907.183805,-0.002538473,-191.0443418,0.048511213,172.7284317,258.0890169,0.003419859,32.12301425
13.30694444,12,0.360933333,695.6666667,1858.452188,0.003035385,-231.7601992,0.048932652,170.3812718,254.85457,0.02259816,123.3203103
13.57861111,12,0.362233333,682.6666667,1819.702453,-0.002926706,-183.5307818,0.048975311,164.3830216,240.4208303,0.028160392,37.1762872
13.85,12,0.3635,655.3333333,1747.212544,-0.013620038,-133.283723,0.049471911,150.6666667,204.7902971,0.019478286,34.60899829
14.12166667,12,0.363633333,631.3333333,1684.063203,-0.021951291,-159.1918247,0.049601086,143.6956661,192.3633539,0.011751545,64.74313506
14.39305556,12,0.3624,617.3333333,1654.849339,-0.029466348,-193.6482088,0.049559157,137.6969297,178.3303211,0.012094273,54.63711969
14.66472222,12,0.3651,588.6666667,1569.573414,-0.009121324,-158.2889577,0.049007652,127.380445,160.0019565,0.007832438,24.12355197
14.93638889,12,0.3622,570.3333333,1535.567508,-0.014123702,-133.6341131,0.049306626,120.7343273,144.3297067,0.010066335,32.00298532
15.20777778,12,0.360333333,554.6666667,1503.676149,-0.00713349,-121.8040119,0.048495578,114.3857994,133.8705141,0.019366579,54.01992913
15.47944444,12,0.360133333,540.6666667,1467.078257,-0.019441119,-131.7532237,0.048618595,110.9178875,127.4378079,0.012706064,24.73898513
15.75111111,12,0.356833333,517.3333333,1418.681878,-0.003969328,-61.16838741,0.046767558,103.2833212,119.497705,0.0026939,36.90529417
16.0225,12,0.3549,501.3333333,1383.95888,0.008895699,-29.51120407,0.045654828,97.77582069,112.4308761,0.01308872,34.22291485
16.29416667,12,0.3546,488.3333333,1351.613805,0.034652696,7.701509178,0.04440304,91.75571432,102.7728246,0.013681193,4.07261188
16.56583333,12,0.351166667,473.3333333,1324.052377,0.059044549,9.308824748,0.04428545,87.75977312,95.3529165,0.019332787,5.369494421
16.83722222,12,0.3502,458.6666667,1288.699294,0.081903815,46.60458756,0.043908541,82.43246394,85.17653791,0.034625162,28.39255205
17.10888889,12,0.349433333,447.3333333,1259.68374,0.102332382,137.0966699,0.043724682,80.28352536,83.29504857,0.052433015,61.25689888
