time,n_source,od,fluorescence,phi,growth_rate,production_rate
16.78138889,Glu caa,1.001866667,2313.666667,2309.269243,0.006511782,223.9776172
17.12388889,Glu caa,1.006466667,2355,2339.834433,-0.00375651,127.1879904
17.46638889,Glu caa,1.006366667,2383.666667,2368.66006,0.008941407,219.0588386
17.80888889,Glu caa,1.007033333,2447.666667,2430.708401,0.018845986,182.4633346
18.15138889,Glu caa,1.009433333,2496,2472.855597,0.001375623,185.3844127
18.49388889,Glu caa,1.0107,2568.333333,2541.300597,0.008448358,143.298089
18.83638889,Glu caa,1.0092,2635,2611.41419,-0.008335252,126.1638126
19.17888889,Glu caa,1.0125,2679.333333,2646.473465,0.006039466,162.5268215
19.52138889,Glu caa,1.0157,2739.666667,2697.411948,0.005168138,144.825982
19.86388889,Glu caa,1.021166667,2806,2748.147883,0.006287034,95.15818076
20.20638889,Glu caa,1.022333333,2878,2815.214155,0.018479421,125.0306985
20.54888889,Glu caa,1.020966667,2910.666667,2850.914436,0.026906381,11.46948738
20.89138889,Glu caa,1.021666667,2954.666667,2892.066083,0.048828591,10.49448834
21.23388889,Glu caa,1.022533333,3032,2965.180479,0.078814492,10.52695463
21.57611111,Glu caa,1.024966667,3088.666667,3012.94494,0.121171473,18.0591956
