time,n_source,od,fluorescence,phi,growth_rate,production_rate
0,Ace,0.078633333,6,76.30618636,0.077599545,24.65457943
0.3425,Ace,0.077433333,12,155.0087353,-0.021816129,-12.54170116
0.685,Ace,0.0764,14,183.4516337,-0.062672542,11.64170522
1.0275,Ace,0.0765,15.33333333,200.9379447,0.110142008,0.508025133
1.37,Ace,0.0778,16,206.4194921,-0.003607216,12.54170116
1.7125,Ace,0.0796,16.66666667,210.1517157,-0.097980933,-11.62767037
2.055,Ace,0.0785,16.66666667,212.8639204,-0.023360577,24.0602595
2.397222222,Ace,0.0778,17,219.3627064,-0.010068208,-26.0750508
2.739722222,Ace,0.0802,16.33333333,204.27962,-0.026097572,13.27743533
3.082222222,Ace,0.079566667,16.66666667,210.52267,0.003368975,0
3.424722222,Ace,0.077566667,17,219.5954763,-0.073752121,11.89775073
3.767222222,Ace,0.075,17.33333333,231.4370348,0.027556396,0.595894251
4.109722222,Ace,0.077433333,17,219.942847,0.163902687,12.78783713
4.452222222,Ace,0.0749,16.66666667,222.5734356,-0.066711178,-12.49340192
4.794722222,Ace,0.0741,17.33333333,234.1648113,-0.080120418,25.79266992
5.137222222,Ace,0.074233333,17,229.1240987,0.000973738,-12.32773983
5.479722222,Ace,0.0778,17.66666667,227.6940376,-0.012312721,10.76837897
5.822222222,Ace,0.077066667,17,221.4619702,0.063122574,0
6.164722222,Ace,0.0767,17.66666667,230.6875339,-0.07180602,-12.54170116
6.507222222,Ace,0.073266667,17.66666667,241.1736397,-0.009641902,0
6.849444444,Ace,0.075933333,17.66666667,233.8433646,0.032561456,11.94154613
7.191944444,Ace,0.0754,18.33333333,244.0770346,-0.005216381,1.615497059
7.534444444,Ace,0.0764,18,235.7211966,-0.057286964,-0.698991635
7.876944444,Ace,0.075666667,17.66666667,233.737389,-0.017775908,0
8.219444444,Ace,0.0743,17.66666667,238.4173661,-0.050143548,0
8.561944444,Ace,0.074166667,17.66666667,238.6362926,0.002471545,0
8.904444444,Ace,0.075133333,18,239.7894427,-0.021492268,0
9.246944444,Ace,0.0744,18.33333333,246.6956213,0.032486199,0
9.589444444,Ace,0.072733333,18,247.9054154,0.063489895,13.94356782
9.931944444,Ace,0.0718,18,251.0403945,-0.098562557,13.25934618
10.27444444,Ace,0.070133333,18,256.9565971,-0.095969858,-27.66709103
10.61694444,Ace,0.0709,18,254.5256722,0.074981241,0
10.95944444,Ace,0.073433333,17.66666667,241.2645779,-0.125333513,25.67909505
11.30194444,Ace,0.072533333,18.33333333,252.8700686,0.019989751,-12.81679504
