,time,n_source,od,fluorescence,phi,growth_rate,production_rate,od_se,fluorescence_se,phi_se,growth_rate_se,production_rate_se
374,14.55527778,Gly caa,1.0094,903.5,892.4457258,-0.011029475,-55.35135751,0.015658906,51.72281895,39.46900164,0.012278057,24.74201627
375,14.83,Gly caa,1.01485,882.6666667,867.1634409,-0.001676013,-23.67020576,0.015056178,52.87889728,41.21932698,0.008578827,20.26863711
376,15.10472222,Gly caa,1.013,863.5,849.8222241,0.016670867,10.01339962,0.014012161,52.8909255,41.78918144,0.007496221,21.55689632
377,15.37916667,Gly caa,1.0182,838.5,821.0877431,0.014227891,45.31742615,0.013485177,49.85228179,38.9144517,0.008954461,35.39726651
378,15.65388889,Gly caa,1.022416667,821,800.7520581,0.024244584,87.86852082,0.012866867,49.070018,39.02561999,0.006309962,42.71882787
379,15.92861111,Gly caa,1.023166667,804.6666667,783.6613876,0.040307798,121.5580646,0.014956396,52.50883524,41.3477465,0.008688768,50.27971446
380,16.20305556,Gly caa,1.024933333,786.1666667,764.2456911,0.040619563,158.1737087,0.014489368,52.93733192,42.1752885,0.010246001,50.25512603
381,16.47777778,Gly caa,1.025866667,764.3333333,742.4854775,0.056242679,207.7545958,0.014043662,51.12577084,41.11549173,0.011515162,54.99248972
382,16.75222222,Gly caa,1.018733333,733.1666667,717.1876562,0.065075853,258.1024806,0.015566174,48.91381309,38.94193942,0.014440289,60.89720023
383,17.02694444,Gly caa,1.0172,716.6666667,702.5094039,0.086262761,288.0236366,0.015063554,46.70165355,37.91798241,0.015601587,66.15130907
384,17.30166667,Gly caa,1.01495,699.8333333,687.48362,0.100030879,307.1897947,0.016235799,46.05534111,37.15305211,0.016935349,65.23236887
385,0,Glu caa,0.091483333,8.833333333,97.02700246,2.046986571,5710.384003,0.00534624,0.401386486,2.179902444,0.294459753,600.5110518
386,0.274722222,Glu caa,0.095133333,10.5,113.9995574,2.054099351,5623.702398,0.005220962,0.670820393,13.26979045,0.211705017,415.6497015
387,0.549444444,Glu caa,0.101033333,15.66666667,162.1884428,1.909916519,5977.053434,0.005294064,1.960725489,27.70478666,0.17711588,455.5725414
388,0.823888889,Glu caa,0.1115,50.16666667,462.5596791,1.713441601,4614.657798,0.005366998,3.62782457,53.85838875,0.115843654,153.8375985
389,1.098611111,Glu caa,0.126783333,111.8333333,896.4601606,1.453809604,4229.324992,0.005174258,4.672020738,71.78225513,0.072453882,114.8359825
390,1.373333333,Glu caa,0.1479,190.5,1305.183282,1.223712579,3228.521789,0.005962773,5.142956348,85.77748051,0.054781427,357.7444305
391,1.647777778,Glu caa,0.175933333,286.3333333,1641.440068,0.889569802,2070.34997,0.005989639,4.964317118,82.28982376,0.062444219,380.5704641
392,1.9225,Glu caa,0.211083333,396.1666667,1890.445013,0.721221043,1623.121772,0.006838636,5.6356997,84.99291787,0.061323962,416.7046468
393,2.197222222,Glu caa,0.253866667,526.3333333,2081.553399,0.46334751,649.9796937,0.006062544,6.775773839,71.46054574,0.040766585,272.778151
394,2.471666667,Glu caa,0.302383333,665.8333333,2208.601853,0.339738576,196.8696124,0.006758571,7.77781746,63.84063014,0.044894653,251.6816936
395,2.746388889,Glu caa,0.357783333,822.3333333,2303.126294,0.265343812,-161.9871512,0.007251456,4.786555245,48.33081052,0.040823683,208.7802831
396,3.021111111,Glu caa,0.414116667,975.1666667,2359.252465,0.198093921,-81.85207013,0.008109066,7.208405587,48.42699549,0.031625672,160.4707867
397,3.295555556,Glu caa,0.470466667,1136.166667,2419.90761,0.16335194,-353.4410153,0.009707614,5.51613794,48.8084176,0.02221355,124.4149562
398,3.570277778,Glu caa,0.52265,1293.833333,2479.912083,0.079636823,-320.953301,0.010171881,6.106917753,46.61386635,0.021329416,97.35019968
399,3.845,Glu caa,0.573416667,1443.333333,2521.143474,0.120641837,-449.6054727,0.011137337,10.1477967,44.83137846,0.017871412,54.5332106
400,4.119444444,Glu caa,0.616966667,1568.166667,2546.378728,0.065864211,-384.9188933,0.012241886,7.345822698,48.26501948,0.010565167,31.73155498
401,4.394166667,Glu caa,0.658933333,1668.166667,2535.904607,0.053173336,-389.8891519,0.012409369,13.75358539,49.95331725,0.015884206,41.09293968
402,4.668888889,Glu caa,0.698516667,1746.5,2504.230544,0.043458418,-420.4849905,0.012946799,13.89664228,46.63914297,0.018289127,37.21535451
403,4.943333333,Glu caa,0.73125,1772.666667,2429.267062,0.037327406,-323.8252711,0.01563924,12.17009084,49.87217889,0.010219589,19.22253312
404,5.218055556,Glu caa,0.759133333,1779.666667,2348.478326,0.032614361,-339.2835091,0.015145201,12.48109682,43.77776611,0.011286243,44.32347067
405,5.492777778,Glu caa,0.783883333,1767.666667,2259.375454,0.024876709,-336.4668698,0.015247413,10.11819044,46.54132293,0.010697159,41.39868988
406,5.767222222,Glu caa,0.804266667,1717.166667,2137.744026,0.019140335,-324.9255728,0.013289411,13.09558874,36.0066606,0.010566508,44.00908828
407,6.041944444,Glu caa,0.819683333,1669.666667,2040.429411,0.001809114,-263.4470535,0.014070049,9.383200117,41.95225013,0.009322907,53.56030427
408,6.316666667,Glu caa,0.8316,1601.833333,1928.930121,0.006267594,-250.4725971,0.012949234,7.203779872,35.95698263,0.00603194,47.48196086
409,6.591111111,Glu caa,0.844216667,1528.166667,1813.351911,-0.005327002,-194.8569194,0.013937824,7.922191055,39.35794164,0.005435022,27.45884322
410,6.865833333,Glu caa,0.85885,1469.333333,1714.641885,0.003934226,-147.1012224,0.015869252,8.056743207,42.04431359,0.003217394,24.16001174
411,7.140555556,Glu caa,0.8663,1394.333333,1613.592524,-0.001072221,-158.5140023,0.017771381,5.174724899,39.99575382,0.007231479,39.20749005
412,7.415,Glu caa,0.880366667,1328.333333,1513.741624,0.006038081,-129.1638514,0.019575745,6.984108947,44.33337277,0.005552186,23.07010223
413,7.689722222,Glu caa,0.885716667,1247,1413.270652,0.001519914,-134.6723214,0.020167456,11.68474789,47.83496794,0.006393361,26.08805055
414,7.964444444,Glu caa,0.8896,1162.666667,1311.870514,0.008107007,-92.21789304,0.021064457,11.76907435,43.13380182,0.009798425,20.21842601
415,8.238888889,Glu caa,0.891566667,1073.666667,1208.225995,0.009330209,-79.11239615,0.020789142,6.960204339,34.93109103,0.00691554,13.61708703
416,8.513611111,Glu caa,0.894083333,1013.5,1137.079217,0.008700599,-70.94421479,0.020994339,6.103277808,30.69278578,0.003492623,18.59518195
417,8.788055556,Glu caa,0.890566667,956.3333333,1076.477565,0.013228472,-65.02803536,0.020878293,7.05533683,23.2913684,0.005720083,13.8140197
418,9.062777778,Glu caa,0.891566667,908.5,1021.368583,0.008341869,-67.41206989,0.021638109,9.24031024,20.91458232,0.003820504,6.454999848
419,9.3375,Glu caa,0.89145,873.3333333,981.7848762,0.012355269,-61.3421551,0.021627509,10.91074903,19.56247345,0.001834329,15.82601602
420,9.611944444,Glu caa,0.891416667,834.3333333,937.1487996,0.003389448,-45.44986908,0.023021807,15.68792883,11.71384389,0.002158523,9.298913811
421,9.886666667,Glu caa,0.889433333,796.1666667,895.9508611,0.015096483,-55.84817178,0.022894696,16.53565172,8.978036235,0.004675822,15.6204503
422,10.16138889,Glu caa,0.892283333,770.1666667,863.4029678,0.004793602,-45.32801071,0.023069105,19.25515804,6.794238855,0.005321638,14.13658099
423,10.43583333,Glu caa,0.895266667,746.8333333,834.0993333,0.002307282,-48.58792964,0.022017488,20.17988547,7.263726133,0.006585516,8.853049426
424,10.71055556,Glu caa,0.898866667,730.8333333,812.5402263,0.011400747,-35.26171308,0.02115876,22.14710917,9.33244781,0.003647939,8.117303457
425,10.98527778,Glu caa,0.90205,713.5,789.9815585,0.005420222,-38.13629584,0.021545684,24.89544804,11.25873676,0.005807632,6.434008127
426,11.25972222,Glu caa,0.904466667,695.5,767.6882625,0.002342863,-31.19327796,0.020480733,25.99326836,13.38751359,0.00199281,11.3026287
427,11.53444444,Glu caa,0.907516667,681.6666667,749.6632474,0.008772683,-32.35323053,0.020300401,27.12891037,15.24527383,0.002764333,3.641698077
428,11.80916667,Glu caa,0.9087,664.1666667,729.1113708,0.003899308,-30.92262877,0.019915639,28.87838484,17.55238333,0.002884379,4.401424386
429,12.08361111,Glu caa,0.9117,654.6666667,716.1565979,0.000445592,-25.05864916,0.020613086,29.9094931,18.65640286,0.00385741,6.050068321
430,12.35833333,Glu caa,0.912483333,637.3333333,696.3884505,0.007793623,-26.56490425,0.019342775,30.68948426,20.71955903,0.001818232,6.773283309
431,12.63305556,Glu caa,0.915716667,629.5,685.0155603,0.010396656,-23.01467267,0.020505876,33.12174512,22.86262462,0.00371309,5.731810706
432,12.9075,Glu caa,0.918016667,619.8333333,672.6009005,0.002865427,-15.70743705,0.021344733,33.78502298,23.36074533,0.003088309,5.874015279
433,13.18222222,Glu caa,0.919216667,607.1666667,657.8868516,0.005786025,-28.60187301,0.020777575,34.05722309,24.32228999,0.003773495,3.491172694
434,13.45694444,Glu caa,0.920366667,600.8333333,649.9175848,-0.003590991,-20.93914379,0.021722073,35.59439719,25.69189464,0.006484739,4.232117148
435,13.73138889,Glu caa,0.921033333,590.6666667,638.2356556,0.005593909,-13.54243166,0.021775072,36.410316,26.92633243,0.004546311,9.029501766
436,14.00611111,Glu caa,0.92245,583.5,629.3689263,0.005333138,-9.515075422,0.022131045,36.95921175,27.4658323,0.004240019,7.965025622
437,14.28083333,Glu caa,0.924483333,576.8333333,620.739556,-0.003873879,-5.811306134,0.021796642,37.11730654,28.04750509,0.005692267,6.296408018
438,14.55527778,Glu caa,0.925716667,570.1666667,612.5331525,0.009006303,-0.138419266,0.022488107,37.96174975,28.81906143,0.004111851,4.832141484
439,14.83,Glu caa,0.926133333,563.8333333,605.4695839,0.016159871,2.603067361,0.022068449,37.70801565,28.91418309,0.005061582,10.7058986
440,15.10472222,Glu caa,0.9279,559.3333333,599.4958672,0.020607804,24.06053878,0.021579234,37.63656614,29.16462435,0.010152116,27.50883779
441,15.37916667,Glu caa,0.928933333,551.6666667,590.5028503,0.041065789,67.02412121,0.022251287,37.69143728,29.08014706,0.012304147,44.19303854
442,15.65388889,Glu caa,0.928883333,545.3333333,583.5822772,0.057942487,121.563643,0.022225742,38.39502283,29.94707942,0.018324426,55.28398776
443,15.92861111,Glu caa,0.930333333,542.5,579.5282052,0.077685435,182.4260019,0.023940602,37.93481251,28.68308412,0.019153038,62.97221306
444,16.20305556,Glu caa,0.931316667,537.6666667,573.6960367,0.098415683,251.8075018,0.023991977,38.11357297,28.98069578,0.022081359,68.00224709
445,16.47777778,Glu caa,0.932483333,533.6666667,568.6211838,0.129303272,313.9580821,0.024332261,38.26370488,29.18382587,0.0213227,73.0017834
446,16.75222222,Glu caa,0.93365,530.6666667,564.6915603,0.151450335,371.2754513,0.025822687,37.40023767,27.37738456,0.019363995,82.46999255
447,17.02694444,Glu caa,0.933983333,529.6666667,563.3887445,0.182824947,413.1772058,0.025752986,37.67374565,27.788128,0.019985602,87.33356305
448,17.30166667,Glu caa,0.934233333,525.3333333,558.7502405,0.192365264,451.1411566,0.025479988,36.67212081,26.70739983,0.016511297,93.54057089
