time,Chloramphenichol,od,fluorescence,phi,growth_rate,production_rate,od_se,fluorescence_se,phi_se,growth_rate_se,production_rate_se
8.603333333,8,0.7335,566.3333333,772.2903285,0.021493348,253.6406978,0.002364318,23.72996231,34.56595858,0.012965646,11.98700603
8.89,8,0.744966667,617,828.6659285,0.038742929,312.1742378,0.003738241,33.18132005,48.5107445,0.007187572,26.17725139
9.176944444,8,0.758166667,678,894.3796681,0.052455458,208.5326127,0.00098714,33.56088994,45.47710958,0.007558288,39.85189192
9.463611111,8,0.765733333,740.3333333,967.2096982,0.037822592,210.9891169,0.003608478,34.64261987,49.13231071,0.015009391,7.70011905
9.750277778,8,0.775566667,801,1033.080513,0.024643018,160.2473148,0.003200174,44.76978148,60.26681083,0.019322566,32.80727628
10.03722222,8,0.780666667,860,1101.924162,0.035650653,123.6334722,0.004272912,50.40171955,67.02819703,0.011641266,7.807164859
10.32388889,8,0.786066667,923.6666667,1175.794445,0.025162244,94.57204883,0.006210296,47.23816724,66.67147956,0.014861756,21.84802089
10.61083333,8,0.7973,973.6666667,1222.001317,0.007737333,187.290738,0.00645936,58.23038535,79.26104539,0.001223068,42.32431284
10.8975,8,0.809266667,1018,1258.446072,0.006742428,173.8377328,0.005326141,59.09596715,77.24545599,0.015857205,50.1719752
11.18416667,8,0.816966667,1049.333333,1285.694161,0.017501714,253.8064862,0.007773959,67.05553254,91.34096076,0.0119829,29.39086177
11.47111111,8,0.819566667,1079,1318.763164,0.002413338,300.8975778,0.010924031,72.98173287,103.7123035,0.007131694,61.66804535
11.75777778,8,0.8265,1107.333333,1341.640123,0.000806349,278.2649542,0.008550049,74.13126496,102.5541241,0.019342274,65.81109747
12.04472222,8,0.827733333,1142,1381.588306,0.01582378,321.7545152,0.009505145,63.12949654,91.44911311,0.004206179,9.742803263
12.33138889,8,0.826333333,1182.666667,1432.824355,0.021909277,339.5694907,0.008863095,70.71382075,97.71654642,0.013535796,25.76900323
12.61805556,8,0.831533333,1238.333333,1490.585477,0.020832342,303.2992213,0.006440583,72.31950713,97.98308641,0.007096276,22.70494149
12.905,8,0.8338,1297,1556.812115,0.011844265,263.6814275,0.005248174,77.51343969,103.2552157,0.010031722,100.3772664
13.19166667,8,0.831666667,1379.333333,1659.842881,0.007751649,176.7585952,0.005969459,83.34133295,110.5377093,0.005399007,48.47881305
13.47861111,8,0.836066667,1456,1742.244016,0.007697789,155.6274773,0.00383681,87.51190395,110.8050489,0.010759301,19.31036688
13.76527778,8,0.843966667,1535.666667,1820.657037,0.004504327,274.2326118,0.004246698,87.17096866,112.4694546,0.010300074,19.00866006
14.05194444,8,0.845333333,1612.333333,1908.173134,0.012020392,206.3104518,0.003115731,93.90834775,118.268263,0.011200894,20.95723563
14.33888889,8,0.851166667,1678,1972.198393,0.01445429,36.88674696,0.002795433,99.32438438,123.3647771,0.003135925,2.471519697
14.62555556,8,0.854933333,1708.666667,1999.646048,0.003272263,195.5380334,0.003867098,91.80837531,116.8024094,0.008794739,43.1776236
14.91222222,8,0.853066667,1766.333333,2071.431475,0.001175506,175.9156926,0.00311359,94.15648913,118.3344572,0.013438307,63.55121018
15.19916667,8,0.8556,1811.666667,2118.606789,0.001193156,44.46659905,0.004611218,85.83381877,111.9942993,0.007065375,96.27025287
15.48583333,8,0.860466667,1853,2154.853206,-0.002825889,234.9722145,0.004470024,103.5487003,132.0684172,0.005272139,54.28892041
15.77277778,8,0.862233333,1891.333333,2195.759528,0.008915098,56.89735632,0.006510078,112.2383377,147.8130053,0.004976956,45.33669403
16.05944444,8,0.8612,1937,2250.648306,0.012019762,183.8547277,0.005117617,94.70656436,123.8738833,0.003540826,43.82848652
16.34611111,8,0.865466667,1948.333333,2253.020858,-0.004924903,170.3654666,0.005795496,104.774891,136.9346864,0.004686286,18.87390204
16.63305556,8,0.8623,2012.333333,2335.646137,0.014048461,146.8154672,0.00630661,100.5324713,134.5808911,0.010619914,107.4696273
16.91972222,8,0.864133333,2014.666667,2333.594791,0.015077125,-28.06094777,0.007325147,93.14922317,128.3468421,0.008996741,13.86668025
17.20666667,8,0.864266667,2062.666667,2389.171622,0.031169751,-9.265845517,0.007965202,100.1754017,139.0347338,0.005414646,11.38323663
17.49333333,8,0.8656,2095,2422.35677,0.036628317,4.055192963,0.00710657,93.51648696,128.5308099,0.008536191,4.028372054
17.78,8,0.8688,2156,2483.76001,0.046740459,5.312692954,0.007441326,93.00716818,129.0187564,0.010550169,3.519367435
18.06694444,8,0.868733333,2179,2510.544889,0.062477226,16.26040376,0.007382487,99.35290635,136.4200643,0.014949036,12.27918794
0,12,0.098366667,13,132.3057091,0.305442804,126.2486515,0.001826046,0.577350269,7.030293092,0.049038071,108.5522528
0.286666667,12,0.103133333,1,9.689922481,0.317233264,44.39144521,0.000635959,1,9.689922481,0.051489431,126.1581356
0.573611111,12,0.1094,2.333333333,21.36750181,0.334761293,86.06690888,0.000888819,0.333333333,3.193859426,0.075560224,167.5683792
0.860277778,12,0.1183,4.333333333,36.66043339,0.353934313,-2.34848362,0.000907377,0.333333333,3.007793846,0.045770972,171.5343299
1.147222222,12,0.126066667,5,39.6023446,0.359275792,96.6212987,0.001827871,0.577350269,4.22964335,0.044106194,168.5687533
1.433888889,12,0.1352,6,44.3684204,0.404218437,72.60120887,0.003043572,0.577350269,4.016961639,0.020258678,181.7471466
1.720555556,12,0.144266667,16,110.7101466,0.445175768,25.61602577,0.004531495,1,4.007519801,0.041542226,120.6353214
2.0075,12,0.154266667,9.333333333,60.23172504,0.429959392,73.5297848,0.005829904,1.333333333,7.040805143,0.032696477,63.08273105
2.294166667,12,0.166566667,9.333333333,55.11737644,0.421973157,126.8899073,0.007542178,2.40370085,12.07798078,0.036454691,53.23691839
2.581111111,12,0.180033333,23.33333333,129.5892242,0.425054117,64.92244697,0.009051765,1.201850425,0.184388261,0.027218163,16.7067001
2.867777778,12,0.195533333,16,81.31849328,0.399877129,116.8681906,0.009759838,2.081665999,7.237745159,0.035843486,20.69673666
3.154444444,12,0.213766667,21.33333333,99.78761218,0.375798485,160.521733,0.008807636,1.452966315,5.318278125,0.013854134,51.10432571
3.441388889,12,0.232166667,23.66666667,101.4357955,0.357981403,68.65044834,0.008725505,2.40370085,6.756593778,0.038298746,116.383153
3.728055556,12,0.2533,28.33333333,112.0087529,0.318716631,185.5753388,0.008757283,0.881917104,3.69552656,0.021177436,102.8521761
4.015,12,0.274,34.66666667,126.2811529,0.302737838,46.86404626,0.008303212,2.333333333,5.520466169,0.022287787,78.1324797
4.301666667,12,0.297633333,38.66666667,129.7851728,0.291389748,84.78835766,0.008412755,2.603416559,6.965666776,0.014645311,36.61894792
4.588333333,12,0.32,45.33333333,141.5288597,0.226617451,78.30397177,0.009242474,2.185812841,3.426417672,0.021512022,40.05378531
4.875277778,12,0.3447,62.66666667,181.716642,0.198199623,64.84450449,0.008057915,2.333333333,3.7007337,0.027463862,20.43985281
5.161944444,12,0.368866667,59,160.096449,0.188972457,147.7799015,0.00811795,2.516611478,7.486393408,0.020149789,20.20162023
5.448888889,12,0.392333333,76.66666667,195.3043969,0.157350015,116.2165113,0.007446103,2.603416559,3.066111748,0.047043945,17.68146978
5.735555556,12,0.416,76.66666667,184.2918956,0.116665431,151.0417229,0.006317436,1.452966315,1.955636931,0.028410071,14.90042638
6.022222222,12,0.4373,82,187.5015102,0.117097874,110.8184219,0.00720162,1.527525232,0.580566766,0.022912952,26.95201343
6.309166667,12,0.459133333,94.33333333,205.372405,0.1147366,111.6970174,0.006279685,2.905932629,3.815659782,0.003335357,15.12585531
6.595833333,12,0.4753,105.3333333,221.647218,0.099402042,117.8798216,0.005751811,1.333333333,2.785174478,0.004757176,48.28883639
6.8825,12,0.497233333,124.3333333,250.0080428,0.08101068,158.6331149,0.003460411,2.603416559,3.720332665,0.010097778,25.38052792
7.169444444,12,0.510466667,137.6666667,269.7066876,0.064562949,141.7169287,0.00541982,2.02758751,3.556828759,0.024889198,29.9997773
7.456111111,12,0.523833333,151,288.2017565,0.078282013,188.4543211,0.005458123,3.055050463,2.833939365,0.004794237,38.591485
7.743055556,12,0.5365,164.6666667,307.1113704,-0.000260944,169.8083583,0.005968529,2.905932629,8.593463782,0.024386601,37.44165583
8.029722222,12,0.5503,185,336.1618011,0.042283374,194.6561446,0.004670475,2.309401077,1.815032871,0.023139585,20.15585799
8.316388889,12,0.563866667,203.6666667,361.2407439,0.024003476,255.511876,0.004959951,1.333333333,3.408440655,0.013087325,31.93787844
8.603333333,12,0.5751,230.6666667,401.1071703,-0.000967068,162.1190492,0.005672154,1.763834207,0.893316363,0.030942604,33.83973598
8.89,12,0.5812,247.6666667,426.1871756,0.039664842,250.2134821,0.006747098,1.452966315,2.475971389,0.003405977,13.66384223
9.176944444,12,0.588833333,277.6666667,471.7033211,0.067568191,225.7648862,0.005826758,2.666666667,8.330786182,0.030887886,37.34276004
9.463611111,12,0.591433333,315,532.8950044,0.012316283,233.1862699,0.008788692,2.516611478,10.54255172,0.022946733,44.58517165
9.750277778,12,0.5923,350.3333333,591.8531754,0.003182834,186.8445534,0.0095142,5.487359211,14.58093308,0.029835054,60.75879294
10.03722222,12,0.5992,380,634.5163682,0.01954831,293.4130142,0.008973851,1,11.27629747,0.005572826,20.35851435
10.32388889,12,0.599966667,415.3333333,693.2351265,0.022095369,174.4940778,0.014126138,5.238744549,21.99248679,0.001663296,45.80104324
10.61083333,12,0.606633333,456,752.7891465,0.016136833,323.4621198,0.01371536,8.544003745,27.07934556,0.005945671,8.19446486
10.8975,12,0.618766667,493,797.4843194,0.00892414,268.0935114,0.009132786,9.451631253,26.18310713,0.027831574,51.7228625
11.18416667,12,0.618333333,543.6666667,880.4144162,0.040829397,235.2109033,0.011596312,9.837569709,31.93335605,0.023495657,7.512349475
11.47111111,12,0.618066667,569,922.0832203,-0.014993513,291.3493734,0.015857315,13.07669683,34.93833284,0.039334184,32.92660578
11.75777778,12,0.6224,616,991.5057632,0.021891359,261.5226486,0.015730332,6.658328118,35.65650424,0.023670717,36.2520015
12.04472222,12,0.625633333,665,1064.569597,0.01302698,222.4817769,0.01555017,8.185352772,34.88433433,0.008460318,36.22060251
12.33138889,12,0.623366667,706.6666667,1135.465758,0.013065498,312.9184615,0.014187945,9.386751894,40.58084155,0.013391036,7.708070192
12.61805556,12,0.633066667,756.6666667,1197.527024,-0.015649703,242.2662901,0.014249717,14.83614206,50.96451073,0.027920254,4.017511991
12.905,12,0.637566667,811.3333333,1274.117456,0.009150129,300.6389515,0.012597663,10.49338416,40.50719443,0.034921307,5.44434045
13.19166667,12,0.632233333,848,1344.81766,-0.025189954,191.4268619,0.017950518,15.71623365,62.81910633,0.028963946,39.5639472
13.47861111,12,0.6369,898.6666667,1413.318873,0.000261815,276.1722002,0.014459023,11.86498115,51.18598456,0.017255533,22.88085134
13.76527778,12,0.641466667,948,1480.85252,0.03514892,263.8954058,0.016944648,12.489996,57.38242555,0.05169803,44.36801362
14.05194444,12,0.635566667,999.3333333,1574.285591,0.000848738,254.2451541,0.012853188,10.39764931,48.14730076,0.038435869,46.13372378
14.33888889,12,0.6371,1039.333333,1634.623662,0.037006476,379.042928,0.01702831,18.1689601,65.30668787,0.003413943,31.89656806
14.62555556,12,0.640233333,1087,1700.704263,0.007140068,215.7947526,0.015068768,15.53490693,62.52829496,0.034172913,26.45331125
14.91222222,12,0.6309,1129.333333,1793.872688,-0.016262595,313.7979361,0.017126685,16.17954813,72.12625775,0.042898847,59.92784082
15.19916667,12,0.6351,1190.333333,1878.468813,-0.002081632,213.7607266,0.018520889,14.6780259,73.92270422,0.019589757,69.51928676
15.48583333,12,0.6474,1238.666667,1915.273178,-0.020478687,332.3651444,0.013271147,8.950481055,49.28165765,0.019343131,104.4692808
15.77277778,12,0.645566667,1285,1993.749117,0.041567529,195.6841044,0.018613108,19.85782801,63.46992619,0.023503092,34.50044315
16.05944444,12,0.642733333,1342.333333,2091.08548,-0.009619355,262.8034047,0.013885524,20.28409338,65.93419747,0.02451615,86.9406594
16.34611111,12,0.652666667,1400.333333,2147.053478,-0.030329468,417.7025425,0.01284294,26.95881633,55.19448644,0.019537919,24.45458561
16.63305556,12,0.6436,1453.666667,2260.414961,0.013557956,165.722247,0.015204933,22.31840297,47.59486665,0.013757537,138.5933825
16.91972222,12,0.6469,1476.666667,2284.974287,0.020982161,102.0473319,0.017850864,24.26474351,50.70349108,0.012879628,126.8314844
17.20666667,12,0.644866667,1534.666667,2384.813359,0.047715523,-22.15288589,0.020545262,20.48034288,83.77320346,0.005022809,25.73991322
17.49333333,12,0.6492,1596.333333,2460.348452,0.042936733,8.874504897,0.015235485,29.46372534,46.20490683,0.009279404,1.621437778
17.78,12,0.647833333,1657,2559.431857,0.047871884,8.696315479,0.019776782,41.56921938,46.47066817,0.002810885,4.587548237
18.06694444,12,0.643666667,1716.666667,2671.857404,0.04915189,27.08511283,0.023687151,25.45802646,68.23288646,0.009604993,24.49190656
